pbds_code,item_id,title,card_name,set_name,card_number,edition,print_variant,grader,grade,grade_label,sold_price,currency,shipping,transaction_type,bid_count,created_at,seller,seller_feedback,seller_feedback_pct,cert_number,location,condition,returns_accepted,obo_min_price,current_bid,watchers,listing_url
TRK041-2000-1E-STD,3.74696E+11,PSA 9 MINT 2000 Pokémon Team Rocket #41 Dark Muk 1st Edition,Dark Muk,Team Rocket,41/82,1st Edition,Standard,PSA,Mint 9,Mint,$30.00 ,USD,11,Buy It Now,,3/20/2026,twindra_10,381,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/374695891805
TRK041-2000-1E-STD,3.74348E+11,PSA 9 MINT 2000 Pokémon Team Rocket #41 Dark Muk 1st Edition,Dark Muk,Team Rocket,41/82,1st Edition,Standard,PSA,Mint 9,Mint,$30.00 ,USD,11,Buy It Now,,3/11/2026,twindra_10,381,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/374348413049
TRK041-2000-1E-STD,4.057E+11,2000 Pokémon Team Rocket 1st Edition Dark Muk 41/82 CGC 9 Mint,Dark Muk,Team Rocket,41/82,1st Edition,Standard,CGC,9,Mint,$22.49 ,USD,6.24,Best Offer,,3/17/2026,dashsvintagevault,351,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/405700438360
TRK041-2000-1E-STD,3.18229E+11,CGC 8.5 Dark Muk 1st Edition 41/82 Team Rocket Pokemon Card,Dark Muk,Team Rocket,41/82,1st Edition,Standard,CGC,8.5,,$8.50 ,USD,6.24,Auction,5,5/10/2026,crazy_cards_cove,7,83.30%,,United States,New (Other),,,,,https://www.ebay.com/itm/318229332438
TRK041-2000-1E-STD,3.76976E+11,CGC GEM MINT 10 Pokemon Dark Muk 41/82 2000 Team Rocket 1st Edition,Dark Muk,Team Rocket,41/82,1st Edition,Standard,CGC,Gem Mint 10,Gem Mint,$66.00 ,USD,5.5,Auction,18,3/8/2026,ptj_collectibles_llc,1200,100%,,United States,New (Other),TRUE,,,,https://www.ebay.com/itm/376976116166
TRK041-2000-1E-STD,3.58275E+11,Pokemon Dark Muk 41/82 1st Edition Team Rocket CGC 10 Gem Mint,Dark Muk,Team Rocket,41/82,1st Edition,Standard,CGC,Gem Mint 10,Gem Mint,$75.00 ,USD,6.24,Best Offer,,3/22/2026,sekelicious,62,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/358275183240
TRK029-2000-1E-STD,1.98113E+11,Pokemon Dark Slowbro Team Rocket 1st Edition #29 PSA 10 Gem Mint,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,PSA,Gem Mint 10,Gem Mint,$340.00 ,USD,13.48,Best Offer,,3/4/2026,pokenap_nations,257,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/198112899102
TRK029-2000-1E-STD,2.98151E+11,Pokémon Dark Slowbro Team Rocket 1st Edition 29/82 Rare Regular CGC 8.5 2000,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,CGC,8.5,,$22.00 ,USD,6.24,Best Offer,,3/22/2026,dirtycamperz,22,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/298150842957
TRK029-2000-1E-STD,1.88312E+11,2000 Pokémon 1st Edition Team Rocket Dark Slowbro Non-holo CGC 9,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,CGC,9,,$30.00 ,USD,5.97,Best Offer,,5/12/2026,chaoticknight87,73,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/188312309964
TRK029-2000-1E-STD,1.77978E+11,Pokémon TCG Dark Slowbro Team Rocket Rare 1st Edition 29/82 2000 PSA 9,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,PSA,Mint 9,,$120.00 ,USD,5.4,Best Offer,,4/23/2026,thurlandtrading,18,83.30%,,United States,New (Other),,,,,https://www.ebay.com/itm/177978377415
TRK029-2000-1E-STD,1.2771E+11,2000 Pokemon Team Rocket 1st Edition #29 DARK SLOWBRO PSA 9 MINT Non-Holo,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,PSA,Mint 9,Mint,$49.99 ,USD,6.24,Best Offer,,4/17/2026,toiz_plush_more,86,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/127710355908
TRK029-2000-1E-STD,1.8819E+11,2000 POKEMON TEAM ROCKET 1ST EDITION DARK SLOWBRO #29/82 PSA 9 MINT!,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,PSA,Mint 9,Mint,$49.95 ,USD,5.62,Best Offer,,3/26/2026,bling_auctions,1300,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/188189847846
TRK029-2000-1E-STD,1.5553E+11,PSA 9 MINT Dark Slowbro 29/82 1st Edition Team Rocket Set Rare Pokemon Card,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,PSA,Mint 9,Mint,$39.99 ,USD,8.95,Buy It Now,,4/13/2026,jamalcity,7100,99.80%,,United States,New (Other),,,,,https://www.ebay.com/itm/155529572838
TRK029-2000-1E-STD,2.65561E+11,Pokemon Dark Slowbro Team Rocket 1st Edition Non Holo Rare #29 PSA 9 Mint,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,PSA,Mint 9,Mint,$90.00 ,USD,4.99,Best Offer,,5/4/2026,jandbcards_9,883,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/265560842788
TRK029-2000-1E-STD,1.46409E+11,PSA 8 Pokemon Team Rocket 29/82 DARK SLOWBRO (rare) 1st Edition NM-MT,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,PSA,NM-MT 8,NM-MT,$43.89 ,USD,0,Buy It Now,,4/9/2026,www.bbtoystore.com,234300,99.80%,,United States,New (Other),,,,,https://www.ebay.com/itm/146408758986
TRK012-2000-1E-HOLO,8.00043E+11,Pokemon 1st Edition Team Rocket Dark Slowbro Holo 12/82 PSA 8 NM-MT,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,NM-MT 8,NM-MT,$150.00 ,USD,5.97,Buy It Now,,5/20/2026,squeemeister,74,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/800042741892
TRK012-2000-1E-HOLO,1.27781E+11,Pokémon TCG Dark Slowbro 12/82 Team Rocket Holo 1st Edition PSA 9,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,Mint 9,,$340.00 ,USD,6.36,Buy It Now,,4/3/2026,xil212,256,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/127781213944
TRK012-2000-1E-HOLO,1.37285E+11,Pokémon Dark Slowbro 1st Edition Holo Rare Team Rocket 12/82 PSA 8 2000,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,NM-MT 8,,$140.00 ,USD,5.97,Best Offer,,5/7/2026,lilbal_28,32,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/137285048666
TRK012-2000-1E-HOLO,1.78021E+11,PSA 9 1st Edition Dark Slowbro 12/82 Team Rocket Holo Rare 2000 Pokemon Card,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,Mint 9,,$450.00 ,USD,15,Buy It Now,,4/9/2026,ozonepacific,3300,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/178020864455
TRK012-2000-1E-HOLO,1.68148E+11,Pokemon Dark Slowbro Holo 12/82 from Team Rocket 1st Edition BGS 8.5 Subs!,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,BGS,Near Mint-Mint+ 8.5,,$139.00 ,USD,2.49,Buy It Now,,4/21/2026,dbcards,1400,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/168148098619
TRK012-2000-1E-HOLO,2.57403E+11,Pokémon Dark Slowbro 12/82 Team Rocket Holo Rare 1st Edition 2000 English PSA 9,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,Mint 9,,$264.99 ,USD,14.05,Best Offer,,3/15/2026,redhawkctaylor,137,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/257402964400
TRK012-2000-1E-HOLO,3.06814E+11,Pokémon Dark Slowbro 12/82 Team Rocket 1st Edition Holo Rare PSA 7 2000,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,NM 7,,$99.99 ,USD,5.72,Best Offer,,4/4/2026,cardcoop22,187,99.40%,,United States,New (Other),,,,,https://www.ebay.com/itm/306814301622
TRK012-2000-1E-HOLO,1.17052E+11,PSA 5 Dark Slowbro Holo 1st Edition Team Rocket 12/82 Pokemon Card WOTC,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,EX 5,,$66.00 ,USD,5.48,Best Offer,,3/2/2026,kolerips_dadslabs,138,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/117051821204
TRK012-2000-1E-HOLO,1.68263E+11,CGC 7.5 DARK SLOWBRO Holo Team Rocket 12/82 Pokemon Card 1st edition 2000,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,CGC,7.5,,$79.99 ,USD,12.9,Best Offer,,4/6/2026,plerose,7400,99.30%,,United States,New (Other),,,,,https://www.ebay.com/itm/168263086796
TRK012-2000-1E-HOLO,3.84624E+11,Pokemon 1st Edition Team Rocket Dark Slowbro Holo 12/82 CGC 8.5 subgrades PSA,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,CGC,8.5,,$115.00 ,USD,9.4,Best Offer,,3/18/2026,bemo-233,76,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/384624326576
TRK012-2000-1E-HOLO,2.87183E+11,Pokemon Dark Slowbro Team Rocket 1st Edition Holo Rare #12 PSA 9 Mint,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,Mint 9,Mint,$250.00 ,USD,5.99,Buy It Now,,3/4/2026,zandgemporium,85500,99.80%,,United States,New (Other),,,,,https://www.ebay.com/itm/287182747435
TRK012-2000-1E-HOLO,3.0683E+11,2000 Pokemon Team Rocket 1st Edition Dark Slowbro #12 Holo BGS 9.5,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,BGS,Gem Mint 9.5,,$675.00 ,USD,9.35,Best Offer,,4/12/2026,chpenni49,708,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/306829921753
TRK012-2000-1E-HOLO,1.77968E+11,Pokémon TCG Dark Slowbro 1st Edition Holo Team Rocket 12/82 PSA 9 2000,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,Mint 9,,$260.00 ,USD,8.05,Best Offer,,3/18/2026,kevarchy44,87,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/177968114678
TRK012-2000-1E-HOLO,3.97867E+11,POKÉMON 2000 1ST EDITION DARK SLOWBRO HOLO TEAM ROCKET PSA 8,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,NM-MT 8,,$205.00 ,USD,5.62,Best Offer,,5/2/2026,johto_collects,167,99.30%,,United States,New (Other),,,,,https://www.ebay.com/itm/397866658458
TRK012-2000-1E-HOLO,4.05025E+11,2000 Pokemon Team Rocket 1st Edition Dark Slowbro #12 Holo CGC 9 Mint Subgrades,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,CGC,9,Mint,$185.00 ,USD,0,Buy It Now,,4/5/2026,lakesmoredom,122,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/405024867322
TRK012-2000-1E-HOLO,1.97986E+11,2000 Pokemon Team Rocket #12 Dark Slowbro Holo 1st Edition PSA 8 NM-MT,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,NM-MT 8,NM-MT,$229.99 ,USD,5.99,Buy It Now,,4/28/2026,danbez88,1500,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/197986029094
TRK012-2000-1E-HOLO,3.26996E+11,CGC 9 MINT Dark Slowbro Team Rocket 1st Edition 12/82 Holo Pokemon Card,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,CGC,9,Mint,$185.00 ,USD,0,Buy It Now,,3/10/2026,millenniumrose,48600,100%,,United States,New (Other),TRUE,,,,https://www.ebay.com/itm/326995890211
TRK012-2000-1E-HOLO,3.36523E+11,PSA 9 1st Edition Dark Slowbro 12/82 Team Rocket Holo Rare 2000 Pokemon Card,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,Mint 9,,$364.00 ,USD,4.78,Auction,4,4/14/2026,pierpontblvd,2800,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/336523339202
TRK029-2000-1E-STD,2.84231E+11,PSA 9 Pokemon 2000 1st Edition Team Rocket Dark Slowbro Rare #29,Dark Slowbro,Team Rocket,29/82,1st Edition,Standard,PSA,Mint 9,,$60.00 ,USD,0,Buy It Now,,5/14/2026,blackstagcards,1800,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/284231198234
TRK012-2000-1E-HOLO,3.97844E+11,2000 Pokemon Team Rocket 1st Edition Dark Slowbro Holo #12 PSA 8,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,PSA,NM-MT 8,,$148.41 ,CAD,10.86,Buy It Now,,3/26/2026,thegradedhub,3600,99.80%,,Canada,New (Other),,,,,https://www.ebay.com/itm/397843801096
TRK012-2000-1E-HOLO,2.6764E+11,Pokemon Dark Slowbro Holo 12/82 from Team Rocket 1st Edition BGS 8.5,Dark Slowbro,Team Rocket,Dec-82,1st Edition,Holo,BGS,Near Mint-Mint+ 8.5,,$129.99 ,USD,0,Buy It Now,,4/16/2026,vabuyandsell,839,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/267640148368
TRK045-2000-1E-STD,2.67641E+11,Pokémon Team Rocket 1st Edition Dark Vaporeon 45/82 CGC 9.5,Dark Vaporeon,Team Rocket,45/82,1st Edition,Standard,CGC,Mint+ 9.5,,$175.00 ,USD,6.24,Best Offer,,5/6/2026,jonnylots,17,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/267641296016
TRK037-2000-1E-STD,3.36443E+11,PSA 10 Dark Golduck 1st Edition Team Rocket Pokémon Card #37 Vintage Gem,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,Gem Mint 10,,$489.99 ,USD,0,Buy It Now,,4/23/2026,longhornexchange,256,100%,,United States,New (Other),TRUE,,,,https://www.ebay.com/itm/336443189242
TRK037-2000-1E-STD,3.3657E+11,2000 POKÉMON TEAM ROCKET #37 DARK GOLDUCK 1ST EDITION PSA 9,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,Mint 9,,$50.00 ,USD,5.97,Best Offer,,5/6/2026,szmint,54,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/336570140735
TRK037-2000-1E-STD,4.06733E+11,Pokémon Dark Golduck Team Rocket 1st Edition CGC 9 Uncommon 37/82 Regular,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,CGC,9,,$38.00 ,USD,5.89,Best Offer,,5/12/2026,texaspokevault,56,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/406732746793
TRK037-2000-1E-STD,3.97747E+11,2000 Pokémon 1st Edition Team Rocket Dark Golduck #37 CGC 9,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,CGC,9,,$59.95 ,USD,6.07,Best Offer,,4/16/2026,mrmafiacollects,381,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/397746781488
TRK037-2000-1E-STD,2.36722E+11,2000 Pokemon Team Rocket 1st Edition Dark Golduck 37/82 PSA 9 Mint,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,Mint 9,Mint,$55.99 ,USD,5.49,Best Offer,,3/30/2026,xrite1,6600,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/236721977959
TRK037-2000-1E-STD,3.183E+11,Pokemon Card Dark Golduck 37/82 1st Edition Team Rocket Set WOTC PSA 9 MINT,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,Mint 9,Mint,$69.00 ,USD,0,Buy It Now,,5/15/2026,jaybil_38,299,99.60%,,United States,New (Other),TRUE,,,,https://www.ebay.com/itm/318300280795
TRK037-2000-1E-STD,3.18074E+11,PSA 9 GEM MINT Dark Golduck 37/82 Team Rocket 1ST EDITION Pokemon Card,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,Mint 9,Gem Mint,$75.00 ,USD,5.17,Buy It Now,,5/21/2026,luigmonte_0,190,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/318074240649
TRK037-2000-1E-STD,2.97712E+11,POKEMON CARD PSA 9 MINT Team Rocket 1ST Edition #37 Dark Golduck,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,Mint 9,Mint,$83.26 ,CAD,13.55,Best Offer,,4/10/2026,poke_1st_edition,2000,100%,,Canada,New (Other),,,,,https://www.ebay.com/itm/297712318850
TRK037-2000-1E-STD,2.273E+11,Pokemon Team Rocket 1st Edition Dark Golduck 37/82 PSA 8 NM-MT WOTC,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,NM-MT 8,NM-MT,$44.95 ,USD,0,Best Offer,,4/21/2026,pokemon-paradise,1700,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/227299696964
TRK037-2000-1E-STD,3.97098E+11,CGC NM/Mint+ 8.5 Dark Golduck 1st Edition Pokémon 37/82 Team Rocket,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,CGC,8.5,Mint,$19.99 ,USD,5.83,Buy It Now,,5/2/2026,alienan-22,112,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/397097874783
TRK037-2000-1E-STD,2.34478E+11,Pokemon Team Rocket 2000 1st Edition DARK Golduck 37/82 NM Mint PSA BGS CGC 8.5,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,CGC,8.5,Mint,$19.99 ,USD,8.97,Best Offer,,5/21/2026,tcghalo,4300,99.40%,,United States,New (Other),,,,,https://www.ebay.com/itm/234477545027
TRK037-2000-1E-STD,1.47302E+11,2000 Pokemon Team Rocket Dark Golduck 1st Edition 37/82 PSA 8,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,NM-MT 8,,$30.00 ,USD,5.97,Best Offer,,5/14/2026,dose_of_cardboard,713,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/147301805590
TRK037-2000-1E-STD,1.77438E+11,CGC 7 NM Dark Golduck Team Rocket 1st Edition 37/82 Pokemon TCG 2000,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,CGC,7,,$21.00 ,USD,0,Best Offer,,5/3/2026,glocan_5311,55,97.90%,,United States,New (Other),,,,,https://www.ebay.com/itm/177438236455
TRK037-2000-1E-STD,2.98154E+11,CGC 9 (6004) Dark Golduck 37/82 Uncommon 1st Edition Pokémon Team Rocket,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,CGC,9,,$29.99 ,USD,0,Buy It Now,,4/8/2026,capefeargames,55400,99.90%,,United States,New (Other),,,,,https://www.ebay.com/itm/298153558175
TRK037-2000-1E-STD,3.97612E+11,Pokémon Dark Golduck Team Rocket 1st Edition Rare CGC 9 60 HP Card 37/82 English,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,CGC,9,,$30.00 ,USD,5.97,Best Offer,,2/26/2026,jayjay_395,11,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/397612361184
TRK037-2000-1E-STD,2.06257E+11,2000 Pokémon Team Rocket #37 Dark Golduck 1st Edition PSA 8,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,NM-MT 8,,$43.44 ,CAD,13.76,Best Offer,,5/15/2026,treasurequestca,387,100%,,Canada,New (Other),,,,,https://www.ebay.com/itm/206256558080
TRK037-2000-1E-STD,1.67816E+11,Dark Golduck 37/82 CGC 9 MINT 2000 Pokemon Team Rocket 1st Edition WOTC,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,CGC,9,Mint,$36.20 ,CAD,7.03,Best Offer,,4/12/2026,comicandcards,33,95.20%,,Canada,New (Other),,,,,https://www.ebay.com/itm/167815697667
TRK037-2000-1E-STD,2.67634E+11,Pokemon Card Dark Golduck 37/82 1st Edition Team Rocket Set WOTC PSA 9 MINT,Dark Golduck,Team Rocket,37/82,1st Edition,Standard,PSA,Mint 9,Mint,$67.22 ,USD,14.78,Best Offer,,4/11/2026,pokehaunters,35600,100%,,United Kingdom,New (Other),,,,,https://www.ebay.com/itm/267633871739
TRK067-2000-1E-STD,3.86818E+11,Pokémon Team PSA 8 Rocket 1st Edition Slowpoke 67/82 NM-MT,Slowpoke,Team Rocket,67/82,1st Edition,Standard,PSA,NM-MT 8,NM-MT,$26.00 ,USD,5.5,Best Offer,,5/4/2026,niminiumuser_user,3500,99.90%,,United States,New (Other),,,,,https://www.ebay.com/itm/386817845145
TRK069-2000-1E-STD,2.06141E+11,2000 Pokemon 1st Edition Dark Raticate Non Holo Team Rocket 69/82 PSA 9 Mint,Dark Raticate,Team Rocket,69/82,1st Edition,Standard,PSA,Mint 9,Mint,$29.99 ,USD,0,Buy It Now,,3/22/2026,funkworkz,2500,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/206140755611
TRK069-2000-1E-STD,1.77479E+11,2000 Pokemon 1st Edition Dark Raticate Non Holo Team Rocket 69/82 PSA 9 Mint,Dark Raticate,Team Rocket,69/82,1st Edition,Standard,PSA,Mint 9,Mint,$29.95 ,USD,9.45,Buy It Now,,3/13/2026,mint9pokemon,1600,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/177479144219
TRK028-2000-1E-STD,2.36455E+11,Pokemon Team Rocket 1st Edition 28/82 Dark Magneton Graded CGC 9,Dark Magneton,Team Rocket,28/82,1st Edition,Standard,CGC,9,,$19.99 ,USD,5.89,Best Offer,,4/21/2026,avalanchecollectables,2300,100%,,United States,New (Other),,,,,https://www.ebay.com/itm/236454728552
