STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFI,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFI,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT19,WT21,WV01,WV03,WV20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/30/1960,,,,,,1448,0,,0,0,,72,60,,,,,,270,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/31/1960,,,,,,1436,0,,0,0,,73,59,,,,,,270,,,,,,,16.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/1/1960,,,,,,1248,0,,0,0,,73,60,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/2/1960,,,,,,1442,0,,0,0,,77,60,,,,,,270,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/3/1960,,,,,,1324,0,,0,0,,77,64,,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/4/1960,,,,,,1854,0,,0,0,,82,64,,,,,,270,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/5/1960,,,,,,1554,0,,0,0,,80,62,,,,,,270,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/6/1960,,,,,,1642,0,,0,0,,74,61,,,,,,270,,,,,,,13.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/7/1960,,,,,,1500,0,,0,0,,71,61,,,,,,270,,,,,,,15,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/8/1960,,,,,,1536,0,,0,0,,79,64,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/9/1960,,,,,,1712,0,,0,0,,82,67,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/10/1960,,,,,,1348,0,,0,0,,86,70,,,,,,270,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/11/1960,,,,,,1342,0,,0,0,,83,69,,,,,,270,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/12/1960,,,,,,1324,0,,0,0,,86,70,,,,,,270,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/13/1960,,,,,,1200,0,,0,0,,92,70,,,,,,270,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/14/1960,,,,,,1506,0,,0,0,,81,69,,,,,,225,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/15/1960,,,,,,1030,0,,0,0,,76,66,,,,,,225,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/16/1960,,,,,,1148,0,,0,0,,76,64,,,,,,225,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/17/1960,,,,,,1612,0,,0,0,,75,64,,,,,,270,,,,,,,12.8,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/18/1960,,,,,,1424,0,,0,0,,73,64,,,,,,270,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/19/1960,,,,,,1036,0,,0,0,,77,61,,,,,,225,,,,,,,13.9,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/20/1960,,,,,,1142,0,,0,0,,73,62,,,,,,270,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/21/1960,,,,,,1306,0,,0,0,,74,63,,,,,,225,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/22/1960,,,,,,1424,0,,0,0,,72,59,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/23/1960,,,,,,1554,0,,0,0,,75,59,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/24/1960,,,,,,1136,0,,0,0,,75,59,,,,,,270,,,,,,,12.8,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/25/1960,,,,,,1524,0,,0,0,,71,62,,,,,,270,,,,,,,11.4,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/26/1960,,,,,,1512,0,,0,0,,71,62,,,,,,270,,,,,,,12.8,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/27/1960,,,,,,1336,0,,0,0,,71,62,,,,,,225,,,,,,,12.8,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/28/1960,,,,,,1318,0,,0,0,,73,58,,,,,,270,,,,,,,12.8,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/29/1960,,,,,,1306,0,,0,0,,71,62,,,,,,225,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/30/1960,,,,,,1718,0,,0,0,,71,62,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/1/1960,,,,,,1148,0,,0,0,,72,62,,,,,,225,,,,,,,12.8,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/2/1960,,,,,,1354,0,,0,0,,71,59,,,,,,270,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/3/1960,,,,,,1336,0,,0,0,,71,58,,,,,,270,,,,,,,16.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/4/1960,,,,,,1218,0,,0,0,,77,61,,,,,,270,,,,,,,12.8,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/5/1960,,,,,,1630,0,,0,0,,90,63,,,,,,270,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/6/1960,,,,,,1448,0,,0,0,,81,68,,,,,,270,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/7/1960,,,,,,1154,0,,0,0,,73,62,,,,,,225,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/8/1960,,,,,,1306,0,,0,0,,71,61,,,,,,270,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/9/1960,,,,,,1542,0,,0,0,,69,59,,,,,,270,,,,,,,19.5,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/10/1960,,,,,,1230,0,,0,0,,68,53,,,,,,225,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/11/1960,,,,,,1830,0,,0,0,,69,52,,,,,,270,,,,,,,17.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/12/1960,,,,,,1600,0,,0,0,,70,52,,,,,,225,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/13/1960,,,,,,1312,0,,0,0,,69,52,,,,,,225,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/14/1960,,,,,,1330,0,,0,0,,67,52,,,,,,225,,,,,,,17.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/15/1960,,,,,,918,0,,0,0,,83,57,,,,,,360,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/16/1960,,,,,,1148,0,,0,0,,81,54,,,,,,225,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/17/1960,,,,,,1530,0,,0,0,,79,55,,,,,,225,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/18/1960,,,,,,1400,0,,0,0,,73,56,,,,,,225,,,,,,,12.8,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/19/1960,,,,,,1430,0,,0,0,,70,54,,,,,,270,,,,,,,10.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/20/1960,,,,,,1530,0,,0,0,,75,53,,,,,,270,,,,,,,10.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/21/1960,,,,,,1548,0,,0,0,,77,54,,,,,,270,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/22/1960,,,,,,1336,0,,0,0,,79,54,,,,,,270,,,,,,,12.8,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/23/1960,,,,,,1554,0,,0,0,,67,58,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/24/1960,,,,,,1300,0,,0,0,,69,53,,,,,,270,,,,,,,9.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/25/1960,,,,,,1354,0,,0,0,,67,54,,,,,,270,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/26/1960,,,,,,1412,0,,0,0,,65,57,,,,,,270,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/27/1960,,,,,,1300,0,,0,0,,67,53,,,,,,225,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/28/1960,,,,,,1342,0,,0,0,,70,57,,,,,,225,,,,,,,10.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/29/1960,,,,,,1212,0,,0,0,,68,58,,,,,,225,,,,,,,9.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/30/1960,,,,,,1636,0,,0,0,,67,57,,,,,,270,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/31/1960,,,,,,1448,0,,0,0,,63,55,,,,,,270,,,,,,,9.2,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/1/1960,,,,,,1230,0,,0,0,,65,57,,,,,,225,,,,,,,10.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/2/1960,,,,,,1530,0,,0,0,,69,59,,,,,,225,,,,,,,12.8,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/3/1960,,,,,,1448,0.23,,0,0,,63,53,,,,,,270,,,,,,,17.2,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/4/1960,,,,,,1124,0,,0,0,,67,48,,,,,,135,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/5/1960,,,,,,1618,0.67,,0,0,,70,58,,,,,,225,,,,,,,24.2,,,1,,1,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/6/1960,,,,,,1242,0.7,,0,0,,66,57,,,,,,180,,,,,,,12.8,,,,,1,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/7/1960,,,,,,1448,0,,0,0,,64,53,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/8/1960,,,,,,1530,0,,0,0,,66,51,,,,,,225,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/9/1960,,,,,,1442,0,,0,0,,71,51,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/10/1960,,,,,,1500,0,,0,0,,67,51,,,,,,270,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/11/1960,,,,,,1400,0,,0,0,,64,53,,,,,,225,,,,,,,10.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/12/1960,,,,,,1636,0.42,,0,0,,60,53,,,,,,180,,,,,,,18.3,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/13/1960,,,,,,1442,0.05,,0,0,,62,50,,,,,,270,,,,,,,12.8,,,1,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/14/1960,,,,,,1518,0,,0,0,,62,52,,,,,,270,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/15/1960,,,,,,148,0,,0,0,,69,48,,,,,,360,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/16/1960,,,,,,1454,0,,0,0,,71,49,,,,,,270,,,,,,,12.8,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/17/1960,,,,,,1148,0,,0,0,,74,50,,,,,,270,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/18/1960,,,,,,1612,0,,0,0,,67,47,,,,,,225,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/19/1960,,,,,,1500,0,,0,0,,77,48,,,,,,360,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/20/1960,,,,,,1412,0,,0,0,,76,46,,,,,,270,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/21/1960,,,,,,1124,0,,0,0,,72,48,,,,,,270,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/22/1960,,,,,,1418,0,,0,0,,69,46,,,,,,270,,,,,,,12.8,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/23/1960,,,,,,1524,0,,0,0,,64,47,,,,,,270,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/24/1960,,,,,,1430,0,,0,0,,62,47,,,,,,270,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/25/1960,,,,,,1754,0,,0,0,,60,52,,,,,,270,,,,,,,8.1,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/26/1960,,,,,,1324,0.6,,0,0,,56,50,,,,,,225,,,,,,,30,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/27/1960,,,,,,1442,0,,0,0,,59,45,,,,,,225,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/28/1960,,,,,,1642,0,,0,0,,64,43,,,,,,270,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/29/1960,,,,,,1430,0,,0,0,,67,51,,,,,,270,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/30/1960,,,,,,1418,0,,0,0,,64,44,,,,,,270,,,,,,,8.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/1/1960,,,,,,1200,0.05,,0,0,,65,49,,,,,,270,,,,,,,10.3,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/2/1960,,,,,,1230,0.01,,0,0,,61,50,,,,,,270,,,,,,,11.4,,,1,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/3/1960,,,,,,1800,0,,0,0,,62,45,,,,,,360,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/4/1960,,,,,,1612,0,,0,0,,60,46,,,,,,270,,,,,,,6.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/5/1960,,,,,,1130,0,,0,0,,62,45,,,,,,180,,,,,,,8.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/6/1960,,,,,,1518,0,,0,0,,59,39,,,,,,360,,,,,,,9.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/7/1960,,,,,,1506,0,,0,0,,61,45,,,,,,270,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/8/1960,,,,,,1724,0,,0,0,,58,39,,,,,,90,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/9/1960,,,,,,1442,0,,0,0,,56,38,,,,,,225,,,,,,,8.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/10/1960,,,,,,1536,0,,0,0,,57,46,,,,,,270,,,,,,,6.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/11/1960,,,,,,1500,0,,0,0,,61,47,,,,,,270,,,,,,,8.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/12/1960,,,,,,1300,0,,0,0,,72,41,,,,,,180,,,,,,,8.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/13/1960,,,,,,1418,0,,0,0,,68,43,,,,,,270,,,,,,,6.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/14/1960,,,,,,1436,0,,0,0,,65,45,,,,,,225,,,,,,,12.8,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/15/1960,,,,,,1348,0,,0,0,,61,43,,,,,,270,,,,,,,8.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/16/1960,,,,,,1418,0,,0,0,,62,45,,,,,,270,,,,,,,8.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/17/1960,,,,,,1336,0,,0,0,,66,43,,,,,,270,,,,,,,8.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/18/1960,,,,,,1730,0,,0,0,,65,43,,,,,,270,,,,,,,10.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/19/1960,,,,,,1330,0,,0,0,,65,42,,,,,,270,,,,,,,6.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/20/1960,,,,,,2254,0,,0,0,,82,48,,,,,,90,,,,,,,6.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/21/1960,,,,,,1254,0,,0,0,,73,48,,,,,,270,,,,,,,8.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/22/1960,,,,,,2236,0,,0,0,,78,46,,,,,,90,,,,,,,9.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/23/1960,,,,,,1400,0,,0,0,,77,48,,,,,,270,,,,,,,10.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/24/1960,,,,,,1418,0,,0,0,,67,44,,,,,,270,,,,,,,10.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/25/1960,,,,,,1454,0,,0,0,,62,43,,,,,,270,,,,,,,10.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/26/1960,,,,,,1224,0,,0,0,,73,43,,,,,,270,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/27/1960,,,,,,1624,0,,0,0,,63,42,,,,,,270,,,,,,,10.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/28/1960,,,,,,1024,0,,0,0,,67,42,,,,,,45,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/29/1960,,,,,,2042,0,,0,0,,73,45,,,,,,315,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/30/1960,,,,,,1454,0,,0,0,,68,44,,,,,,225,,,,,,,10.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/31/1960,,,,,,1348,0,,0,0,,59,46,,,,,,270,,,,,,,10.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/1/1961,,,,,,1348,0,,0,0,,58,46,,,,,,225,,,,,,,9.2,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/2/1961,,,,,,1454,0,,0,0,,59,41,,,,,,270,,,,,,,10.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/3/1961,,,,,,1212,0,,0,0,,69,42,,,,,,45,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/4/1961,,,,,,912,0,,0,0,,70,44,,,,,,45,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/5/1961,,,,,,1848,0,,0,0,,72,44,,,,,,360,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/6/1961,,,,,,1300,0,,0,0,,71,43,,,,,,225,,,,,,,11.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/7/1961,,,,,,1736,0,,0,0,,66,40,,,,,,270,,,,,,,10.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/8/1961,,,,,,1542,0,,0,0,,75,44,,,,,,270,,,,,,,10.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/9/1961,,,,,,1254,0,,0,0,,72,46,,,,,,270,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/10/1961,,,,,,1524,0,,0,0,,75,43,,,,,,270,,,,,,,10.3,,,,,,,,,,1,,,,,,,,,,,,
